id,a_name,b_name,a_score,b_score,season,pday,dt,a_sn,b_sn,uur
2970543,Excelsior Mouscron (- 2009),Sint-Truidense VV,3,0,1999,14,1999-11-20,224,373,20:00:00
2970542,R Charleroi SC,KSC Lokeren (- 2020),2,4,1999,14,1999-11-20,246,282,20:00:00
2970537,KRC Genk,KSC Eendracht Aalst,2,1,1999,14,1999-11-20,322,90,20:00:00
2970541,Standard Luik,Germinal Beerschot Antwerpen,1,0,1999,14,1999-11-20,16,3530,20:00:00
2970540,KSK Beveren (- 2010),Club Brugge,2,3,1999,14,1999-11-20,2300,3,20:00:00
2970544,KVC Westerlo,KRC Harelbeke,4,1,1999,14,1999-11-21,2024,1615,15:00:00
2970545,Club Brugge,Lierse SK (- 2018),1,0,1999,15,1999-11-26,3,30,20:30:00
2970548,KSC Lokeren (- 2020),Excelsior Mouscron (- 2009),3,2,1999,15,1999-11-27,282,224,20:00:00
2970549,KFC Verbroedering Geel (- 2008),KFC Lommel SK (- 2003),0,0,1999,15,1999-11-27,395,1986,20:00:00
2970546,Sint-Truidense VV,KSK Beveren (- 2010),0,2,1999,15,1999-11-27,373,2300,20:00:00
2970547,KV Mechelen,KVC Westerlo,2,2,1999,15,1999-11-27,25,2024,20:00:00
2970550,Germinal Beerschot Antwerpen,R Charleroi SC,3,0,1999,15,1999-11-28,3530,246,15:00:00
2970552,KRC Harelbeke,KAA Gent,1,2,1999,15,1999-11-28,1615,7,15:00:00
2970551,KSC Eendracht Aalst,Standard Luik,1,2,1999,15,1999-11-28,90,16,15:00:00
2970553,RSC Anderlecht,KRC Genk,1,3,1999,15,1999-11-28,35,322,20:00:00
2970558,Lierse SK (- 2018),Sint-Truidense VV,0,0,1999,16,1999-12-04,30,373,20:00:00
2970557,Excelsior Mouscron (- 2009),Germinal Beerschot Antwerpen,1,1,1999,16,1999-12-04,224,3530,20:00:00
2970556,R Charleroi SC,KSC Eendracht Aalst,0,1,1999,16,1999-12-04,246,90,20:00:00
2970554,KFC Lommel SK (- 2003),Club Brugge,0,0,1999,16,1999-12-04,1986,3,20:00:00
2970562,KSK Beveren (- 2010),KSC Lokeren (- 2020),2,1,1999,16,1999-12-04,2300,282,20:00:00
2970555,KFC Verbroedering Geel (- 2008),KVC Westerlo,2,3,1999,16,1999-12-04,395,2024,20:00:00
2970559,Standard Luik,RSC Anderlecht,0,0,1999,16,1999-12-05,16,35,14:30:00
2970560,KRC Genk,KRC Harelbeke,4,3,1999,16,1999-12-05,322,1615,15:00:00
2970561,KAA Gent,KV Mechelen,6,1,1999,16,1999-12-05,7,25,15:00:00
2958772,KSK Beveren (- 2010),KVC Westerlo,4,0,1999,5,1999-12-08,2300,2024,20:00:00
2970565,Germinal Beerschot Antwerpen,KSK Beveren (- 2010),2,0,1999,17,1999-12-11,3530,2300,20:00:00
2970566,Club Brugge,KFC Verbroedering Geel (- 2008),4,0,1999,17,1999-12-11,3,395,20:00:00
2970567,Sint-Truidense VV,KFC Lommel SK (- 2003),2,0,1999,17,1999-12-11,373,1986,20:00:00
2970568,KSC Lokeren (- 2020),Lierse SK (- 2018),5,1,1999,17,1999-12-11,282,30,20:00:00
2970569,RSC Anderlecht,R Charleroi SC,3,0,1999,17,1999-12-11,35,246,20:00:00
2970563,KVC Westerlo,KAA Gent,4,2,1999,17,1999-12-11,2024,7,20:00:00
2970564,KV Mechelen,KRC Genk,2,0,1999,17,1999-12-11,25,322,20:00:00
2970570,KRC Harelbeke,Standard Luik,3,4,1999,17,1999-12-12,1615,16,15:00:00
2970571,KSC Eendracht Aalst,Excelsior Mouscron (- 2009),2,5,1999,17,1999-12-12,90,224,15:00:00
2970572,Excelsior Mouscron (- 2009),RSC Anderlecht,0,2,1999,18,2000-01-11,224,35,20:00:00
2970578,Germinal Beerschot Antwerpen,Lierse SK (- 2018),1,1,1999,18,2000-01-12,3530,30,20:00:00
2970579,KV Mechelen,Standard Luik,2,4,1999,18,2000-01-12,25,16,20:00:00
2970577,KRC Genk,KVC Westerlo,1,1,1999,18,2000-01-12,322,2024,20:00:00
2970576,KAA Gent,KFC Verbroedering Geel (- 2008),1,1,1999,18,2000-01-12,7,395,20:00:00
2970575,KSC Lokeren (- 2020),KFC Lommel SK (- 2003),2,1,1999,18,2000-01-12,282,1986,20:00:00
2970574,KSC Eendracht Aalst,KSK Beveren (- 2010),2,4,1999,18,2000-01-12,90,2300,20:00:00
2970573,Sint-Truidense VV,Club Brugge,0,1,1999,18,2000-01-12,373,3,20:00:00
2970580,KRC Harelbeke,R Charleroi SC,4,1,1999,18,2000-01-12,1615,246,20:00:00
2970582,KFC Verbroedering Geel (- 2008),Sint-Truidense VV,1,2,1999,19,2000-01-15,395,373,20:00:00
2970581,KRC Genk,KAA Gent,0,1,1999,19,2000-01-15,322,7,20:00:00
2970583,R Charleroi SC,KV Mechelen,1,4,1999,19,2000-01-15,246,25,20:00:00
2970584,Excelsior Mouscron (- 2009),KRC Harelbeke,4,2,1999,19,2000-01-15,224,1615,20:00:00
2970585,KSK Beveren (- 2010),RSC Anderlecht,0,0,1999,19,2000-01-15,2300,35,20:00:00
2970586,KFC Lommel SK (- 2003),Germinal Beerschot Antwerpen,2,2,1999,19,2000-01-15,1986,3530,20:00:00
2970587,Club Brugge,KSC Lokeren (- 2020),6,1,1999,19,2000-01-16,3,282,15:00:00
2970588,Standard Luik,KVC Westerlo,4,0,1999,19,2000-01-16,16,2024,15:00:00
2970589,Lierse SK (- 2018),KSC Eendracht Aalst,5,2,1999,19,2000-01-16,30,90,15:00:00
2970591,Germinal Beerschot Antwerpen,Club Brugge,5,3,1999,20,2000-01-21,3530,3,20:30:00
2970593,KRC Genk,KFC Verbroedering Geel (- 2008),1,0,1999,20,2000-01-22,322,395,20:00:00
2970594,KV Mechelen,Excelsior Mouscron (- 2009),1,3,1999,20,2000-01-22,25,224,20:00:00
2970592,KSC Lokeren (- 2020),Sint-Truidense VV,3,0,1999,20,2000-01-22,282,373,20:00:00
2970595,KAA Gent,Standard Luik,1,5,1999,20,2000-01-22,7,16,20:00:00
2970596,KVC Westerlo,R Charleroi SC,1,1,1999,20,2000-01-23,2024,246,15:00:00
2970597,KSC Eendracht Aalst,KFC Lommel SK (- 2003),3,1,1999,20,2000-01-23,90,1986,15:00:00
2970598,KRC Harelbeke,KSK Beveren (- 2010),0,5,1999,20,2000-01-23,1615,2300,15:00:00
2970599,RSC Anderlecht,Lierse SK (- 2018),2,0,1999,20,2000-01-23,35,30,20:00:00
2970600,Standard Luik,KRC Genk,5,1,1999,21,2000-01-28,16,322,20:00:00
2970602,Sint-Truidense VV,Germinal Beerschot Antwerpen,2,0,1999,21,2000-01-29,373,3530,20:00:00
2970603,KFC Verbroedering Geel (- 2008),KSC Lokeren (- 2020),3,0,1999,21,2000-01-29,395,282,20:00:00
2970604,KFC Lommel SK (- 2003),RSC Anderlecht,3,3,1999,21,2000-01-29,1986,35,20:00:00
2970605,KSK Beveren (- 2010),KV Mechelen,2,1,1999,21,2000-01-29,2300,25,20:00:00
2970601,R Charleroi SC,KAA Gent,1,2,1999,21,2000-01-29,246,7,20:00:00
2970607,Excelsior Mouscron (- 2009),KVC Westerlo,2,1,1999,21,2000-01-30,224,2024,15:00:00
2970608,Lierse SK (- 2018),KRC Harelbeke,2,0,1999,21,2000-01-30,30,1615,15:00:00
2970606,Club Brugge,KSC Eendracht Aalst,3,0,1999,21,2000-01-30,3,90,15:00:00
2970611,KVC Westerlo,KSK Beveren (- 2010),3,2,1999,22,2000-02-05,2024,2300,20:00:00
2970610,KV Mechelen,Lierse SK (- 2018),4,3,1999,22,2000-02-05,25,30,20:00:00
2970609,KRC Genk,R Charleroi SC,1,2,1999,22,2000-02-05,322,246,20:00:00
2970612,KAA Gent,Excelsior Mouscron (- 2009),2,3,1999,22,2000-02-05,7,224,20:00:00
2970614,KRC Harelbeke,KFC Lommel SK (- 2003),5,1,1999,22,2000-02-06,1615,1986,15:00:00
2970613,Standard Luik,KFC Verbroedering Geel (- 2008),3,0,1999,22,2000-02-06,16,395,15:00:00
2970615,KSC Eendracht Aalst,Sint-Truidense VV,2,0,1999,22,2000-02-06,90,373,15:00:00
2970616,RSC Anderlecht,Club Brugge,1,1,1999,22,2000-02-06,35,3,20:00:00
2970618,Excelsior Mouscron (- 2009),KRC Genk,5,0,1999,23,2000-02-11,224,322,20:00:00
2970624,KSC Lokeren (- 2020),KSC Eendracht Aalst,5,1,1999,23,2000-02-12,282,90,20:00:00
2970619,KSK Beveren (- 2010),KAA Gent,0,1,1999,23,2000-02-12,2300,7,20:00:00
2970621,Lierse SK (- 2018),KVC Westerlo,7,0,1999,23,2000-02-12,30,2024,20:00:00
2970623,KFC Verbroedering Geel (- 2008),Germinal Beerschot Antwerpen,0,2,1999,23,2000-02-12,395,3530,20:00:00
2970622,KFC Lommel SK (- 2003),KV Mechelen,0,2,1999,23,2000-02-12,1986,25,20:00:00
2970620,Sint-Truidense VV,RSC Anderlecht,0,4,1999,23,2000-02-12,373,35,20:00:00
2970626,Club Brugge,KRC Harelbeke,1,2,1999,23,2000-02-13,3,1615,15:00:00
2970625,R Charleroi SC,Standard Luik,1,4,1999,23,2000-02-13,246,16,15:00:00
2970627,Standard Luik,Excelsior Mouscron (- 2009),2,0,1999,24,2000-02-18,16,224,20:00:00
2970628,KAA Gent,Lierse SK (- 2018),2,0,1999,24,2000-02-18,7,30,20:30:00
2970632,RSC Anderlecht,KSC Lokeren (- 2020),5,0,1999,24,2000-02-19,35,282,20:00:00
2970630,R Charleroi SC,KFC Verbroedering Geel (- 2008),1,3,1999,24,2000-02-19,246,395,20:00:00
2970631,KVC Westerlo,KFC Lommel SK (- 2003),1,0,1999,24,2000-02-19,2024,1986,20:00:00
2970629,KV Mechelen,Club Brugge,0,0,1999,24,2000-02-19,25,3,20:00:00
2970635,KSC Eendracht Aalst,Germinal Beerschot Antwerpen,1,2,1999,24,2000-02-20,90,3530,15:00:00
2970634,KRC Genk,KSK Beveren (- 2010),4,1,1999,24,2000-02-20,322,2300,15:00:00
2970633,KRC Harelbeke,Sint-Truidense VV,3,2,1999,24,2000-02-20,1615,373,15:00:00
2958774,Club Brugge,RSC Anderlecht,0,2,1999,5,2000-02-27,3,35,15:00:00
2970617,Germinal Beerschot Antwerpen,KSC Lokeren (- 2020),0,0,1999,22,2000-03-01,3530,282,20:00:00
2970641,KSK Beveren (- 2010),Standard Luik,0,2,1999,25,2000-03-04,2300,16,20:00:00
2970638,KSC Lokeren (- 2020),KRC Harelbeke,2,0,1999,25,2000-03-04,282,1615,20:00:00
2970637,Sint-Truidense VV,KV Mechelen,3,1,1999,25,2000-03-04,373,25,20:00:00
2970642,Lierse SK (- 2018),KRC Genk,5,0,1999,25,2000-03-04,30,322,20:00:00
2970636,KFC Lommel SK (- 2003),KAA Gent,1,3,1999,25,2000-03-04,1986,7,20:00:00
2970640,Excelsior Mouscron (- 2009),R Charleroi SC,2,1,1999,25,2000-03-04,224,246,20:00:00
2970639,KFC Verbroedering Geel (- 2008),KSC Eendracht Aalst,1,2,1999,25,2000-03-04,395,90,20:00:00
2970643,Club Brugge,KVC Westerlo,2,0,1999,25,2000-03-05,3,2024,15:00:00
2970644,Germinal Beerschot Antwerpen,RSC Anderlecht,1,3,1999,25,2000-03-05,3530,35,20:00:00
2970645,KAA Gent,Club Brugge,2,0,1999,26,2000-03-10,7,3,20:30:00
2970646,KVC Westerlo,Sint-Truidense VV,3,2,1999,26,2000-03-11,2024,373,20:00:00
2970647,KRC Genk,KFC Lommel SK (- 2003),1,2,1999,26,2000-03-11,322,1986,20:00:00
2970648,Excelsior Mouscron (- 2009),KFC Verbroedering Geel (- 2008),3,1,1999,26,2000-03-11,224,395,20:00:00
2970649,Standard Luik,Lierse SK (- 2018),3,1,1999,26,2000-03-11,16,30,20:00:00
2970650,RSC Anderlecht,KSC Eendracht Aalst,4,1,1999,26,2000-03-11,35,90,20:00:00
2970651,KV Mechelen,KSC Lokeren (- 2020),0,0,1999,26,2000-03-12,25,282,15:00:00
2970652,KRC Harelbeke,Germinal Beerschot Antwerpen,1,0,1999,26,2000-03-12,1615,3530,15:00:00
2970653,R Charleroi SC,KSK Beveren (- 2010),2,3,1999,26,2000-03-12,246,2300,20:00:00
2970654,Sint-Truidense VV,KAA Gent,0,0,1999,27,2000-03-18,373,7,20:00:00
2970655,Lierse SK (- 2018),R Charleroi SC,2,0,1999,27,2000-03-18,30,246,20:00:00
2970656,KFC Verbroedering Geel (- 2008),RSC Anderlecht,0,0,1999,27,2000-03-18,395,35,20:00:00
2970657,KSC Lokeren (- 2020),KVC Westerlo,0,0,1999,27,2000-03-18,282,2024,20:00:00
2970658,Germinal Beerschot Antwerpen,KV Mechelen,0,0,1999,27,2000-03-18,3530,25,20:00:00
2970660,KFC Lommel SK (- 2003),Standard Luik,2,1,1999,27,2000-03-19,1986,16,15:00:00
2970662,KSK Beveren (- 2010),Excelsior Mouscron (- 2009),1,1,1999,27,2000-03-19,2300,224,15:00:00
2970661,KSC Eendracht Aalst,KRC Harelbeke,3,0,1999,27,2000-03-19,90,1615,15:00:00
2970659,Club Brugge,KRC Genk,2,0,1999,27,2000-03-19,3,322,15:00:00
2970663,Standard Luik,Club Brugge,0,1,1999,28,2000-03-24,16,3,20:00:00
2970665,KVC Westerlo,Germinal Beerschot Antwerpen,3,2,1999,28,2000-03-25,2024,3530,00:00:00
2970668,KSK Beveren (- 2010),KFC Verbroedering Geel (- 2008),1,1,1999,28,2000-03-25,2300,395,20:00:00
2970666,KV Mechelen,KSC Eendracht Aalst,2,0,1999,28,2000-03-25,25,90,20:00:00
2970667,Excelsior Mouscron (- 2009),Lierse SK (- 2018),3,3,1999,28,2000-03-25,224,30,20:00:00
2970669,R Charleroi SC,KFC Lommel SK (- 2003),1,1,1999,28,2000-03-25,246,1986,20:00:00
2970664,KRC Genk,Sint-Truidense VV,0,2,1999,28,2000-03-25,322,373,20:00:00
2970670,KRC Harelbeke,RSC Anderlecht,2,2,1999,28,2000-03-26,1615,35,15:00:00
2970671,KAA Gent,KSC Lokeren (- 2020),1,1,1999,28,2000-03-26,7,282,15:00:00
2970676,KSC Eendracht Aalst,KVC Westerlo,1,1,1999,29,2000-04-01,90,2024,20:00:00
2970675,KFC Lommel SK (- 2003),Excelsior Mouscron (- 2009),0,4,1999,29,2000-04-01,1986,224,20:00:00
2970674,Club Brugge,R Charleroi SC,3,1,1999,29,2000-04-01,3,246,20:00:00
2970673,KSC Lokeren (- 2020),KRC Genk,1,2,1999,29,2000-04-01,282,322,20:00:00
2970677,RSC Anderlecht,KV Mechelen,5,0,1999,29,2000-04-01,35,25,20:00:00
2970678,Lierse SK (- 2018),KSK Beveren (- 2010),1,3,1999,29,2000-04-01,30,2300,20:00:00
2970672,Germinal Beerschot Antwerpen,KAA Gent,2,0,1999,29,2000-04-01,3530,7,20:00:00
2970679,KFC Verbroedering Geel (- 2008),KRC Harelbeke,3,2,1999,29,2000-04-02,395,1615,14:00:00
2970680,Sint-Truidense VV,Standard Luik,2,0,1999,29,2000-04-02,373,16,20:00:00
2970681,Standard Luik,KSC Lokeren (- 2020),1,2,1999,30,2000-04-07,16,282,20:00:00
2970682,Excelsior Mouscron (- 2009),Club Brugge,1,2,1999,30,2000-04-07,224,3,20:00:00
2970683,Lierse SK (- 2018),KFC Verbroedering Geel (- 2008),2,2,1999,30,2000-04-07,30,395,20:30:00
2970686,Germinal Beerschot Antwerpen,KRC Genk,3,0,1999,30,2000-04-08,3530,322,20:00:00
2970685,R Charleroi SC,Sint-Truidense VV,1,1,1999,30,2000-04-08,246,373,20:00:00
2970684,KVC Westerlo,RSC Anderlecht,5,0,1999,30,2000-04-08,2024,35,20:00:00
2970689,KSK Beveren (- 2010),KFC Lommel SK (- 2003),1,0,1999,30,2000-04-09,2300,1986,15:00:00
2970687,KAA Gent,KSC Eendracht Aalst,4,0,1999,30,2000-04-09,7,90,15:00:00
2970688,KV Mechelen,KRC Harelbeke,4,0,1999,30,2000-04-09,25,1615,15:00:00
2970694,Germinal Beerschot Antwerpen,Standard Luik,2,0,1999,31,2000-04-15,3530,16,20:00:00
2970693,KSC Lokeren (- 2020),R Charleroi SC,1,1,1999,31,2000-04-15,282,246,20:00:00
2970692,Sint-Truidense VV,Excelsior Mouscron (- 2009),0,0,1999,31,2000-04-15,373,224,20:00:00
2970690,KSC Eendracht Aalst,KRC Genk,1,3,1999,31,2000-04-15,90,322,20:00:00
2970691,KFC Lommel SK (- 2003),Lierse SK (- 2018),1,0,1999,31,2000-04-15,1986,30,20:00:00
2970697,Club Brugge,KSK Beveren (- 2010),3,1,1999,31,2000-04-16,3,2300,15:00:00
2970696,KRC Harelbeke,KVC Westerlo,3,1,1999,31,2000-04-16,1615,2024,15:00:00
2970695,KFC Verbroedering Geel (- 2008),KV Mechelen,3,0,1999,31,2000-04-16,395,25,15:00:00
2970698,RSC Anderlecht,KAA Gent,1,2,1999,31,2000-04-16,35,7,20:00:00
2970723,Lierse SK (- 2018),Club Brugge,1,0,1999,32,2000-04-21,30,3,20:30:00
2970731,R Charleroi SC,Germinal Beerschot Antwerpen,3,0,1999,32,2000-04-22,246,3530,20:00:00
2970729,KAA Gent,KRC Harelbeke,4,2,1999,32,2000-04-22,7,1615,20:00:00
2970725,Excelsior Mouscron (- 2009),KSC Lokeren (- 2020),0,0,1999,32,2000-04-22,224,282,20:00:00
2970724,KSK Beveren (- 2010),Sint-Truidense VV,3,4,1999,32,2000-04-22,2300,373,20:00:00
2970728,KFC Lommel SK (- 2003),KFC Verbroedering Geel (- 2008),1,1,1999,32,2000-04-22,1986,395,20:00:00
2970726,Standard Luik,KSC Eendracht Aalst,3,1,1999,32,2000-04-22,16,90,20:00:00
2970727,KVC Westerlo,KV Mechelen,8,0,1999,32,2000-04-22,2024,25,20:00:00
2970730,KRC Genk,RSC Anderlecht,1,4,1999,32,2000-04-22,322,35,20:00:00
2970744,KV Mechelen,KAA Gent,0,2,1999,33,2000-05-06,25,7,20:00:00
2970745,KVC Westerlo,KFC Verbroedering Geel (- 2008),4,1,1999,33,2000-05-06,2024,395,20:00:00
2970750,KSC Eendracht Aalst,R Charleroi SC,0,3,1999,33,2000-05-06,90,246,20:00:00
2970746,Club Brugge,KFC Lommel SK (- 2003),3,1,1999,33,2000-05-06,3,1986,20:00:00
2970747,Sint-Truidense VV,Lierse SK (- 2018),2,1,1999,33,2000-05-06,373,30,20:00:00
2970751,RSC Anderlecht,Standard Luik,2,0,1999,33,2000-05-06,35,16,20:00:00
2970752,KRC Harelbeke,KRC Genk,1,2,1999,33,2000-05-06,1615,322,20:00:00
2970748,KSC Lokeren (- 2020),KSK Beveren (- 2010),5,2,1999,33,2000-05-06,282,2300,20:00:00
2970749,Germinal Beerschot Antwerpen,Excelsior Mouscron (- 2009),0,1,1999,33,2000-05-06,3530,224,20:00:00
2970771,KSK Beveren (- 2010),Germinal Beerschot Antwerpen,1,4,1999,34,2000-05-11,2300,3530,20:00:00
2970765,KFC Verbroedering Geel (- 2008),Club Brugge,0,2,1999,34,2000-05-11,395,3,20:00:00
2970772,Lierse SK (- 2018),KSC Lokeren (- 2020),1,2,1999,34,2000-05-11,30,282,20:00:00
2970767,KRC Genk,KV Mechelen,3,1,1999,34,2000-05-11,322,25,20:00:00
2970768,Standard Luik,KRC Harelbeke,1,3,1999,34,2000-05-11,16,1615,20:00:00
2970769,R Charleroi SC,RSC Anderlecht,1,1,1999,34,2000-05-11,246,35,20:00:00
2970773,KFC Lommel SK (- 2003),Sint-Truidense VV,4,1,1999,34,2000-05-11,1986,373,20:00:00
2970770,Excelsior Mouscron (- 2009),KSC Eendracht Aalst,1,1,1999,34,2000-05-11,224,90,20:00:00
2970766,KAA Gent,KVC Westerlo,2,3,1999,34,2000-05-11,7,2024,20:00:00
1001958,Excelsior Mouscron (- 2009),Germinal Beerschot Antwerpen,3,0,2000,1,2000-08-12,224,3530,20:00:00
1001959,KV Mechelen,KRC Genk,0,0,2000,1,2000-08-12,25,322,20:00:00
1001964,KVC Westerlo,R Antwerp FC,2,1,2000,1,2000-08-12,2024,1,20:00:00
1001956,KSK Beveren (- 2010),R Charleroi SC,1,2,2000,1,2000-08-12,2300,246,20:00:00
1001957,RAA La Louviere (- 2009),KSC Lokeren (- 2020),0,0,2000,1,2000-08-12,93,282,20:00:00
1001961,KSC Eendracht Aalst,Lierse SK (- 2018),1,3,2000,1,2000-08-13,90,30,15:00:00
1001960,Club Brugge,KAA Gent,6,2,2000,1,2000-08-13,3,7,15:00:00
1001962,KRC Harelbeke,Standard Luik,3,4,2000,1,2000-08-13,1615,16,15:00:00
1001963,Sint-Truidense VV,RSC Anderlecht,0,0,2000,1,2000-08-13,373,35,20:00:00
1021383,Standard Luik,RAA La Louviere (- 2009),3,0,2000,2,2000-08-19,16,93,20:00:00
1021377,R Antwerp FC,KSK Beveren (- 2010),0,1,2000,2,2000-08-19,1,2300,20:00:00
1021378,R Charleroi SC,KRC Harelbeke,5,0,2000,2,2000-08-19,246,1615,20:00:00
1021379,Sint-Truidense VV,Lierse SK (- 2018),0,1,2000,2,2000-08-19,373,30,20:00:00
1021380,KAA Gent,KV Mechelen,2,1,2000,2,2000-08-19,7,25,20:00:00
1021381,RSC Anderlecht,KVC Westerlo,3,2,2000,2,2000-08-19,35,2024,20:00:00
1021384,KRC Genk,KSC Eendracht Aalst,3,1,2000,2,2000-08-19,322,90,20:00:00
1021382,KSC Lokeren (- 2020),Germinal Beerschot Antwerpen,2,0,2000,2,2000-08-19,282,3530,20:00:00
1021385,Excelsior Mouscron (- 2009),Club Brugge,1,2,2000,2,2000-08-20,224,3,20:00:00
1043850,Germinal Beerschot Antwerpen,Standard Luik,1,0,2000,3,2000-08-25,3530,16,20:00:00
1021386,RSC Anderlecht,KSK Beveren (- 2010),4,0,2000,20,2000-08-26,35,2300,20:00:00
1043852,Sint-Truidense VV,KRC Genk,2,2,2000,3,2000-08-26,373,322,20:00:00
1043853,KV Mechelen,Excelsior Mouscron (- 2009),1,5,2000,3,2000-08-26,25,224,20:00:00
1043854,KSC Eendracht Aalst,KAA Gent,1,4,2000,3,2000-08-27,90,7,15:00:00
1043855,Club Brugge,KSC Lokeren (- 2020),3,1,2000,3,2000-08-27,3,282,15:00:00
1043857,KRC Harelbeke,RAA La Louviere (- 2009),2,2,2000,3,2000-08-27,1615,93,15:00:00
1043856,R Charleroi SC,R Antwerp FC,1,0,2000,3,2000-08-27,246,1,20:00:00
1043851,KVC Westerlo,Lierse SK (- 2018),1,0,2000,3,2000-08-27,2024,30,20:00:00
1021387,RSC Anderlecht,R Charleroi SC,7,2,2000,4,2000-09-05,35,246,20:00:00
1043860,KRC Genk,KVC Westerlo,1,2,2000,4,2000-09-06,322,2024,20:00:00
1043859,Lierse SK (- 2018),KSK Beveren (- 2010),3,0,2000,4,2000-09-06,30,2300,20:00:00
1043858,RAA La Louviere (- 2009),Germinal Beerschot Antwerpen,0,5,2000,4,2000-09-06,93,3530,20:00:00
1043863,R Antwerp FC,KRC Harelbeke,2,0,2000,4,2000-09-06,1,1615,20:00:00
1043862,Excelsior Mouscron (- 2009),KSC Eendracht Aalst,2,0,2000,4,2000-09-06,224,90,20:00:00
1043861,KSC Lokeren (- 2020),KV Mechelen,3,2,2000,4,2000-09-06,282,25,20:00:00
1043865,KAA Gent,Sint-Truidense VV,2,1,2000,4,2000-09-06,7,373,20:00:00
1043864,Standard Luik,Club Brugge,0,4,2000,4,2000-09-06,16,3,20:00:00
1043868,R Charleroi SC,Lierse SK (- 2018),2,0,2000,5,2000-09-09,246,30,20:00:00
1021388,R Antwerp FC,RSC Anderlecht,0,3,2000,5,2000-09-09,1,35,20:00:00
1043866,KSK Beveren (- 2010),KRC Genk,2,0,2000,5,2000-09-09,2300,322,20:00:00
1043867,Sint-Truidense VV,Excelsior Mouscron (- 2009),1,4,2000,5,2000-09-09,373,224,20:00:00
1043869,KV Mechelen,Standard Luik,0,4,2000,5,2000-09-09,25,16,20:00:00
1043870,KVC Westerlo,KAA Gent,0,0,2000,5,2000-09-09,2024,7,20:00:00
1043871,KRC Harelbeke,Germinal Beerschot Antwerpen,3,0,2000,5,2000-09-10,1615,3530,15:00:00
1043872,KSC Eendracht Aalst,KSC Lokeren (- 2020),2,2,2000,5,2000-09-10,90,282,15:00:00
1043873,Club Brugge,RAA La Louviere (- 2009),3,0,2000,5,2000-09-10,3,93,15:00:00
1021389,RSC Anderlecht,KRC Harelbeke,4,3,2000,6,2000-09-16,35,1615,20:00:00
1043879,Excelsior Mouscron (- 2009),KVC Westerlo,3,5,2000,6,2000-09-16,224,2024,20:00:00
1043877,RAA La Louviere (- 2009),KV Mechelen,2,2,2000,6,2000-09-16,93,25,20:00:00
1043876,KSC Lokeren (- 2020),Sint-Truidense VV,2,1,2000,6,2000-09-16,282,373,20:00:00
1043874,KAA Gent,KSK Beveren (- 2010),5,0,2000,6,2000-09-16,7,2300,20:00:00
1024310,Standard Luik,KSC Eendracht Aalst,7,0,2000,6,2000-09-16,16,90,20:00:00
1043878,Lierse SK (- 2018),R Antwerp FC,4,1,2000,6,2000-09-16,30,1,20:00:00
1043880,KRC Genk,R Charleroi SC,2,1,2000,6,2000-09-17,322,246,15:00:00
1043875,Germinal Beerschot Antwerpen,Club Brugge,2,3,2000,6,2000-09-17,3530,3,20:00:00
1021390,RSC Anderlecht,Lierse SK (- 2018),5,2,2000,7,2000-09-22,35,30,20:00:00
1043881,KSK Beveren (- 2010),Excelsior Mouscron (- 2009),0,0,2000,7,2000-09-23,2300,224,20:00:00
1043882,Sint-Truidense VV,Standard Luik,1,1,2000,7,2000-09-23,373,16,20:00:00
1043883,R Charleroi SC,KAA Gent,4,3,2000,7,2000-09-23,246,7,20:00:00
1043885,KV Mechelen,Germinal Beerschot Antwerpen,2,3,2000,7,2000-09-23,25,3530,20:00:00
1043886,KVC Westerlo,KSC Lokeren (- 2020),1,1,2000,7,2000-09-23,2024,282,20:00:00
1043887,KRC Harelbeke,Club Brugge,0,6,2000,7,2000-09-24,1615,3,15:00:00
1043888,KSC Eendracht Aalst,RAA La Louviere (- 2009),1,0,2000,7,2000-09-24,90,93,15:00:00
1043889,Excelsior Mouscron (- 2009),R Charleroi SC,3,0,2000,8,2000-09-29,224,246,20:00:00
1043892,Germinal Beerschot Antwerpen,KSC Eendracht Aalst,2,0,2000,8,2000-09-30,3530,90,20:00:00
1043893,KSC Lokeren (- 2020),KSK Beveren (- 2010),1,1,2000,8,2000-09-30,282,2300,20:00:00
1024301,Standard Luik,KVC Westerlo,5,3,2000,8,2000-09-30,16,2024,20:00:00
1043891,Lierse SK (- 2018),KRC Harelbeke,4,1,2000,8,2000-09-30,30,1615,20:00:00
1043894,RAA La Louviere (- 2009),Sint-Truidense VV,1,0,2000,8,2000-09-30,93,373,20:00:00
1043890,KAA Gent,R Antwerp FC,4,2,2000,8,2000-10-01,7,1,15:00:00
1043895,Club Brugge,KV Mechelen,5,2,2000,8,2000-10-01,3,25,15:00:00
1021391,KRC Genk,RSC Anderlecht,1,1,2000,8,2000-10-01,322,35,20:00:00
1062132,Lierse SK (- 2018),KRC Genk,1,1,2000,9,2000-10-13,30,322,20:00:00
1062137,KVC Westerlo,RAA La Louviere (- 2009),2,1,2000,9,2000-10-14,2024,93,15:00:00
1062136,KSK Beveren (- 2010),Standard Luik,0,3,2000,9,2000-10-14,2300,16,20:00:00
1062135,Sint-Truidense VV,Germinal Beerschot Antwerpen,3,2,2000,9,2000-10-14,373,3530,20:00:00
1062134,R Charleroi SC,KSC Lokeren (- 2020),1,0,2000,9,2000-10-14,246,282,20:00:00
1062133,R Antwerp FC,Excelsior Mouscron (- 2009),1,0,2000,9,2000-10-14,1,224,20:00:00
